,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT3,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,df_pay
6067,90000,2,2,2,28,0,0,0,0,0,0,81553,29601,0,2000,1396,1050,0,0,0,0
6068,450000,1,1,1,30,0,0,0,0,0,0,25244,0,0,0,0,0,0,0,134745,0
6069,270000,1,2,2,27,0,0,0,0,0,0,144376,15016,111458,6000,2000,1000,2000,100000,100000,0
6070,80000,2,2,1,41,0,0,0,0,0,0,74228,45441,2661,3500,2000,1400,1600,400,1000,0
6071,230000,2,2,1,41,0,0,0,0,0,0,166988,172056,177010,8000,7500,6500,6500,7000,7068,0
6072,50000,2,2,1,30,0,0,2,0,2,2,416,416,2270,832,0,3285,0,190,0,1
6073,250000,1,1,1,48,0,0,0,0,0,0,205323,4898,6973,10021,5033,19619,4874,7050,12073,1
6074,220000,2,1,2,42,0,0,0,0,0,0,26340,35718,48759,31533,20600,24288,25720,48759,23303,0
6075,30000,2,1,1,38,0,0,0,0,0,0,26460,27617,8307,2000,1400,1300,700,1000,0,0
6076,120000,1,2,2,68,2,2,0,0,0,0,125406,122209,130079,4400,4436,4370,4440,12600,4500,1
6077,100000,2,2,2,26,0,0,0,0,0,0,22320,13516,11329,1227,1150,1600,8000,5000,0,0
6078,150000,2,1,2,25,3,3,2,2,2,2,147260,146844,145506,8100,5202,5300,5300,5300,5500,1
6079,670000,1,1,2,28,0,0,0,0,0,0,88612,99314,41114,5000,10000,4500,6000,1300,3000,0
6080,200000,1,1,1,36,0,0,0,0,0,0,8065,5679,2684,49362,5679,8855,49572,2684,13050,0
6081,70000,2,3,1,47,0,0,0,0,0,0,71392,71451,71373,3200,3400,2900,2750,3152,2700,0
6082,50000,2,2,1,41,1,2,2,2,2,0,15910,16490,14739,0,1700,1002,2,684,442,0
6083,80000,2,2,2,64,2,2,0,0,0,0,74037,70762,74138,390,4000,2671,4000,2670,2923,1
6084,10000,1,1,2,23,2,2,3,3,3,3,1050,1050,1050,0,0,0,0,0,0,1
6085,140000,2,1,1,37,0,0,2,2,2,2,124375,135691,138455,11000,6000,5700,0,5500,5000,1
6086,30000,2,2,2,21,0,0,0,0,0,0,17444,13324,0,2276,2328,1435,90,0,0,0
6087,200000,1,2,2,36,0,0,0,0,0,0,99483,98897,99016,4841,4300,3300,3361,3500,3206,1
6088,90000,2,2,2,24,0,0,2,2,2,2,26928,30091,34280,3600,1100,1630,4000,1200,0,1
6089,130000,2,2,1,52,1,2,2,2,0,0,112434,103351,102080,0,12700,0,4000,11461,0,0
6090,160000,2,2,2,26,0,0,0,0,0,0,8036,768,104205,7663,768,10488,2049,104205,3000,0
6091,150000,2,3,1,58,0,0,0,0,0,0,42218,-7772,71591,4828,0,0,77534,2991,4509,0
6092,150000,2,1,2,34,0,0,0,0,0,0,1198,8830,20025,12003,5000,16864,18000,20025,51514,0
6093,20000,1,1,2,24,0,0,0,2,0,0,3302,679,7570,0,679,0,5000,2000,0,0
6094,80000,2,1,2,26,0,0,0,0,0,0,666,1332,416,666,1332,0,666,416,416,1
6095,460000,1,2,1,31,0,0,0,0,0,0,120430,0,0,6000,0,6261,0,0,0,0
6096,60000,2,3,1,40,1,0,0,0,0,0,749,34812,25058,60295,3000,3020,25915,1500,2000,1
6097,50000,1,2,1,38,0,0,0,0,0,0,49695,49557,48542,2200,2100,2000,2000,1700,1900,1
6098,200000,2,3,1,35,0,0,0,0,0,0,188096,167877,127781,8000,6700,5000,5100,4700,4800,1
6099,60000,2,2,1,30,0,0,0,0,0,0,59533,61117,26752,3300,1900,1100,3000,1011,5000,0
6100,200000,1,1,1,31,0,0,0,0,0,0,58008,72912,83710,20000,20000,10000,20000,10000,10000,0
6101,230000,1,1,1,33,0,0,0,0,0,0,218094,227528,111792,12000,9100,4600,4200,4100,5000,0
6102,50000,1,2,1,38,0,0,0,0,0,0,25809,20803,18420,2000,20000,700,665,727,505,0
6103,60000,2,3,2,51,0,0,0,0,0,0,56793,59295,19218,2342,3057,700,700,682,700,0
6104,180000,1,2,1,47,0,0,0,0,0,0,1473,390,780,1473,390,390,390,780,0,1
6105,50000,2,2,1,47,0,0,0,0,0,0,50732,45549,39599,2000,2106,1600,1606,1581,2000,0
6106,150000,1,3,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,140000,2,2,1,36,0,0,0,0,0,0,326,1251,652,501,1251,0,2106,652,0,1
6108,120000,1,1,1,35,1,2,2,2,2,2,114127,114496,116937,7000,1500,9975,0,8000,0,1
6109,200000,2,1,1,39,0,0,0,0,0,0,193162,174199,129082,7294,5443,6000,5500,5000,5000,0
6110,500000,1,1,2,31,1,0,0,0,0,0,0,399,0,0,399,35129,0,0,1307,0
6111,120000,2,2,1,36,2,2,0,0,2,2,117922,115581,117283,0,4400,9000,0,9000,4400,1
6112,500000,1,1,2,28,0,0,0,0,2,0,17155,0,6745,0,0,1116,3,6745,5003,0
6113,50000,2,3,2,23,0,0,0,0,0,0,47333,12367,13131,1193,1206,451,466,469,638,0
6114,30000,2,3,2,51,0,0,0,0,0,0,17261,18180,8975,5000,8180,2200,18183,8975,3000,0
6115,240000,1,1,1,35,0,0,0,0,0,0,2007,17102,22707,21817,1120,13434,22772,22820,8050,0
6116,170000,2,2,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6117,80000,1,1,2,26,1,1,0,0,0,0,74384,0,0,5000,0,0,0,0,0,0
6118,360000,1,1,2,29,0,0,0,0,0,0,2273,0,8275,1175,0,0,7972,435,2947,0
6119,50000,2,2,2,24,2,0,0,2,2,2,20632,23914,24301,1700,2600,0,2000,0,2200,1
6120,70000,2,2,1,27,2,0,0,0,0,0,76062,70935,50681,3000,3500,5450,5900,3100,2650,1
6121,250000,2,2,1,29,2,2,2,0,0,2,128413,108995,93613,5300,0,3100,12500,0,2100,1
6122,150000,2,1,1,39,1,2,2,2,2,2,80762,75239,24036,0,3700,0,2000,0,2000,1
6123,100000,2,2,1,41,0,0,0,0,0,0,390,0,0,780,0,944,0,0,0,0
6124,360000,1,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,30000,2,3,1,47,0,0,0,0,0,0,6911,4785,4209,10523,4790,4736,55762,4209,22815,0
6126,490000,1,1,1,29,0,0,0,0,0,0,115,1375,113,109,1381,230,0,113,0,1
6127,180000,2,2,1,60,2,2,2,0,0,0,178854,177477,139649,2600,5022,5000,6000,7000,6000,1
6128,420000,2,1,1,36,0,0,0,0,0,0,0,0,15564,0,0,11511,14916,15564,11339,0
6129,20000,1,1,2,33,2,0,0,0,0,0,16339,0,0,5000,0,0,0,0,0,1
6130,480000,1,1,1,47,0,0,0,0,0,0,69046,71931,76461,2548,2602,2618,2709,2800,6098,0
6131,350000,1,1,2,27,1,0,0,0,0,0,21872,162651,14974,137308,164395,49,36491,15049,14158,0
6132,360000,1,2,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6133,240000,2,1,2,27,0,0,0,0,0,0,3293,2804,3874,9079,2804,3958,12157,3874,937,0
6134,280000,2,1,2,30,0,0,0,0,0,0,29989,1206,861,168,1206,300,460,861,7595,1
6135,150000,2,2,1,39,0,0,0,0,0,0,32891,28901,26586,5000,1650,2000,2000,3000,2000,0
6136,320000,1,2,2,30,0,0,0,0,0,0,29668,30737,25880,1353,1224,739,742,751,703,0
6137,20000,2,2,2,22,0,0,2,0,0,0,631,780,780,1800,0,0,0,2000,0,1
6138,50000,2,3,1,36,0,0,0,0,0,2,45260,47317,50265,2075,1787,1729,2765,1000,2000,1
6139,280000,1,1,2,33,0,0,0,0,0,0,275487,107293,5283,8879,4743,1640,0,0,0,0
6140,450000,2,2,1,53,0,0,0,0,0,0,2542,1158,187,2557,1273,1109,0,187,2014,0
6141,260000,2,1,2,53,0,0,0,0,0,0,235073,198181,72514,30000,10087,6030,5001,10002,148,0
6142,500000,1,1,1,56,0,0,0,0,0,0,87161,92651,97581,3248,5140,3510,3461,3646,3770,0
6143,470000,1,1,2,35,0,0,0,0,0,0,393780,318025,256613,15107,13111,10000,10014,9598,10044,0
6144,150000,2,2,2,23,0,0,0,0,0,0,15952,1860,0,20039,1860,0,0,0,0,0
6145,100000,2,3,1,46,0,0,2,2,2,2,91983,101670,98173,11000,3700,0,7500,0,3800,0
6146,100000,1,1,2,38,1,2,2,2,2,2,24796,26352,35637,3000,0,8000,0,3000,0,0
6147,220000,1,2,2,39,0,0,0,0,0,0,3553,17257,30781,15696,5000,5000,5000,5000,5000,0
6148,300000,2,1,2,37,1,2,0,0,0,0,34085,25945,15374,0,1380,753,630,1000,500,0
6149,230000,2,1,2,31,0,0,0,0,0,0,0,196,957,0,196,533,1238,957,1187,0
6150,300000,2,3,2,39,1,0,0,0,0,0,-3928,4735,14429,1720,344467,6822,49,15000,12000,1
6151,50000,1,3,2,48,0,0,0,0,0,0,79681,76394,28561,3200,2581,1200,2070,31500,1200,0
6152,170000,1,3,1,47,0,0,0,0,0,0,1521,0,0,0,0,0,0,0,0,0
6153,460000,1,1,1,41,0,0,0,0,0,0,5383,0,2232,40134,0,650,0,2232,3208,1
6154,30000,2,1,2,34,1,2,2,2,2,2,24022,24053,25413,1396,0,1967,903,0,1100,1
6155,30000,2,1,2,24,0,0,0,0,2,2,165,165,-1027,165,165,323,0,0,5527,1
6156,20000,1,2,1,42,0,0,0,0,0,0,21431,19943,13670,1386,1189,570,589,600,200,1
6157,220000,1,3,1,44,0,0,0,0,0,0,380,380,57436,380,380,380,56663,2000,2000,0
6158,70000,2,1,1,62,0,0,0,0,0,0,69926,60975,38632,4000,3000,1341,1359,1403,1352,0
6159,330000,2,2,2,40,2,2,0,0,0,0,131096,130167,139646,0,4725,4752,5077,6366,8550,0
6160,370000,1,1,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6161,230000,1,1,2,28,0,0,0,0,0,0,23855,1741,18333,18309,1741,33188,20000,19000,19319,0
6162,50000,1,3,1,49,0,0,0,0,0,0,40281,10614,390,1173,1157,411,608,690,780,0
6163,360000,1,2,2,31,0,0,0,0,0,0,281600,265549,193401,14128,11208,6554,7248,7122,6144,1
6164,390000,2,2,2,37,0,0,0,0,0,0,324452,269703,245958,13106,10111,10005,11000,9007,9000,0
6165,360000,2,2,3,42,0,0,0,0,0,0,429169,259097,259299,16629,9519,9367,10001,9513,9973,0
6166,30000,2,2,1,27,0,0,2,2,0,0,10011,13225,13083,3000,901,0,465,467,485,1
6167,500000,1,1,1,33,1,0,0,0,0,0,2907,-110,84529,9,0,0,83000,3000,4561,0
6168,120000,2,3,2,32,0,0,0,0,0,0,67876,71446,83044,3120,3300,10000,3200,3200,10000,0
6169,360000,1,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6170,20000,2,2,1,27,0,0,0,0,0,0,19961,16579,19616,1500,2579,1437,1314,1616,800,0
6171,50000,2,2,1,48,0,0,0,0,0,0,5994,2946,1473,1478,4419,0,1473,1473,1473,0
6172,230000,2,1,2,27,1,0,0,0,0,0,0,19690,0,1988,19878,25681,0,0,0,0
6173,160000,2,1,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6174,110000,2,1,1,32,2,2,0,0,2,2,114430,108657,111842,0,6000,8200,0,9956,4000,1
6175,50000,1,2,2,25,2,2,2,3,2,0,32233,33489,19304,0,3041,0,3,5700,700,0
6176,30000,1,3,2,28,2,2,2,0,0,0,22323,25141,19436,4000,9,1000,1013,1300,10000,1
6177,50000,1,2,2,35,0,0,0,0,0,0,57570,49966,34287,2460,1140,226,555,35190,1203,1
6178,240000,2,3,1,37,0,0,0,0,0,0,-3,1130,2116,0,1133,3525,0,2116,7442,0
6179,90000,1,3,2,29,0,0,0,0,0,0,83683,46273,44432,4000,3000,1700,2000,1591,2647,0
6180,150000,2,1,1,29,0,0,0,0,0,0,598,33850,520,3188,33850,4625,1035,0,0,1
6181,100000,2,2,1,35,3,3,2,2,0,0,61089,60486,34118,0,2525,0,1206,1423,3400,1
6182,70000,2,1,2,24,2,2,2,0,0,0,26410,24486,14149,5190,42,3000,3000,1400,2000,1
6183,430000,2,2,2,27,0,0,0,0,0,0,263,4119,15562,1764,4120,535,20990,2506,500,1
6184,150000,1,1,2,31,0,0,0,0,0,0,64378,140230,111561,14127,140951,10000,10000,5219,50005,0
6185,50000,1,1,2,48,0,0,0,0,0,0,53540,49263,27201,1066,50045,992,1000,1000,1008,0
6186,200000,1,1,2,33,0,0,0,0,0,0,-18,-18,-18,0,0,0,0,0,0,1
6187,150000,2,2,1,28,0,0,0,0,0,0,19946,13086,0,2000,1500,1500,1000,0,0,0
6188,50000,1,2,2,25,0,0,0,0,0,0,5832,32774,17308,30074,1800,1000,700,1000,1000,0
6189,300000,1,1,2,31,0,0,0,0,0,0,16772,38450,21020,934,38500,29700,33769,21020,5418,0
6190,50000,2,2,1,44,0,0,0,0,0,0,45578,35703,27421,3016,5003,3000,3000,5000,924,0
6191,30000,1,1,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6192,380000,1,1,1,53,1,0,0,0,0,0,0,4090,1164,767,4090,9476,1993,1164,3514,0
6193,70000,2,1,1,45,1,2,2,0,0,0,69794,65348,27930,3000,0,3000,5943,10000,2249,0
6194,360000,1,2,2,28,0,0,0,0,0,0,19390,12148,15320,7113,12163,3787,714,5369,10026,0
6195,50000,1,2,2,41,0,0,0,0,0,0,41993,36546,-12,1942,1725,1000,400,0,0,0
6196,20000,2,1,2,30,1,2,2,0,0,0,11730,0,1326,1712,0,3041,0,1326,0,0
6197,80000,2,2,2,27,0,0,0,0,0,0,80088,79183,55230,4791,2418,2118,2066,2150,3000,0
6198,30000,1,2,1,49,0,0,2,2,0,0,12855,16453,16710,3690,1000,0,589,756,1500,0
6199,50000,2,3,2,55,0,0,0,0,0,0,51682,27114,28668,3960,7232,11000,15788,13668,4490,0
6200,30000,2,3,1,37,0,0,0,0,0,0,26411,29312,31050,1898,2632,1000,1176,830,0,0
6201,260000,1,1,1,38,0,0,0,0,0,0,10448,6675,4186,1211,6818,1180,892,4207,6175,1
6202,210000,2,2,1,39,0,0,0,0,0,0,44100,28428,12000,0,28428,0,0,12000,33664,0
6203,200000,2,1,2,29,0,0,0,0,0,0,7523,9090,0,3000,1000,0,700,0,0,0
6204,50000,1,1,1,56,0,0,0,0,0,0,5433,7044,6277,1117,1098,231,234,238,175,1
6205,490000,1,3,1,28,0,0,0,0,0,0,108157,108590,111158,4056,3993,3831,4111,3939,4001,0
6206,170000,1,1,1,45,0,0,0,0,0,0,3479,0,4769,570,0,1546,4981,4769,6452,0
6207,500000,1,1,2,29,0,0,0,0,0,0,15732,18426,4817,3000,3000,2000,1000,2000,1885,0
6208,220000,1,2,1,46,2,0,0,0,0,0,157646,160032,166756,5800,5759,5938,6200,6009,6044,0
6209,150000,2,1,2,30,0,0,0,0,0,0,141330,125026,111654,8000,8000,5000,5000,5000,5000,0
6210,50000,2,2,1,34,2,2,2,2,2,2,44654,46320,49094,2000,1700,0,3760,1700,0,0
6211,50000,1,2,1,52,0,0,0,0,0,0,46436,40251,15001,2300,2000,1000,1000,1000,1000,0
6212,100000,2,1,2,26,0,0,0,0,0,0,91857,70936,68084,3572,2600,5600,2600,2600,2510,0
6213,310000,2,2,2,25,0,0,0,0,0,0,28598,14605,16607,8820,1576,1000,3100,2000,1000,0
6214,510000,2,1,1,35,0,0,0,0,0,0,62382,113654,96634,5000,70000,3500,4000,3500,5000,0
6215,200000,1,2,1,41,1,2,2,2,2,0,11201,976,413,980,0,563,0,413,2513,0
6216,50000,1,3,1,43,0,0,2,0,0,0,7978,8900,19894,3887,0,453,312,1500,500,0
6217,300000,2,1,2,38,1,3,2,0,0,0,10361,3772,2360,0,3,0,0,2360,0,0
6218,450000,2,1,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,30000,1,2,2,27,0,0,0,0,0,0,3902,890,0,1950,2390,0,750,0,1280,0
6220,60000,2,1,2,27,0,0,0,0,0,2,836,390,780,836,390,150,1560,0,0,0
6221,140000,2,2,2,23,2,0,0,0,0,0,25621,27763,29930,1600,1500,1000,1200,1250,1200,1
6222,50000,2,2,2,32,0,0,0,0,0,0,36211,20084,20168,1709,2004,7497,671,2000,6100,0
6223,90000,2,3,2,28,0,0,0,0,0,2,86493,87187,87207,4200,4000,3200,6700,0,4000,0
6224,190000,2,2,1,34,0,0,2,0,0,2,138628,152251,166627,21440,0,5600,11950,6200,0,0
6225,150000,2,1,2,29,0,0,0,0,0,0,147331,146277,143531,6740,6850,5664,5660,5480,5310,0
6226,390000,2,2,2,28,0,0,0,0,0,0,19081,6512,3927,1170,6512,14122,0,3927,200,0
6227,30000,1,3,1,47,0,0,0,0,0,0,28923,25373,21120,1586,1365,1663,5106,1050,0,0
6228,240000,1,1,1,60,2,0,0,0,0,0,184427,191992,92788,7001,6180,6000,5951,5285,192557,1
6229,260000,2,1,2,29,0,0,0,0,0,0,470,0,1287,0,0,550,880,1287,925,1
6230,30000,1,3,2,25,0,0,0,0,0,0,10198,18031,0,18808,1200,263,0,0,0,0
6231,500000,2,1,2,28,0,0,0,0,0,0,58076,51006,37880,2001,6620,6015,10001,4137,5000,0
6232,60000,2,2,2,29,2,2,2,0,0,0,41387,41140,43841,1685,0,1655,1707,1718,1775,0
6233,200000,1,3,1,30,0,0,0,0,0,0,144933,148137,157912,7000,4000,4000,4000,4000,4550,0
6234,80000,1,2,1,31,0,0,0,0,0,0,70664,26400,-4000,2036,1500,1201,1500,2000,2000,0
6235,100000,2,2,2,30,1,0,0,0,0,0,-4,-4,-4,0,0,0,0,0,0,0
6236,380000,1,1,1,42,0,0,0,0,0,0,4377,3885,505,0,3888,0,1140,505,0,0
6237,210000,1,2,1,30,0,0,0,0,0,0,32903,34174,34737,1600,1846,1209,1248,1247,1212,1
6238,10000,1,2,2,27,0,0,0,0,0,0,8257,4878,2697,2000,1100,600,300,300,1000,1
6239,500000,1,2,1,44,0,0,0,0,0,0,91718,96781,102748,4000,5000,4000,4000,4091,6169,0
6240,240000,2,1,1,37,2,0,0,0,0,0,118402,72050,0,5598,4000,0,0,0,0,1
6241,270000,1,1,2,29,0,0,0,0,0,0,227479,185614,199763,7000,7000,7000,7500,9000,10000,0
6242,50000,1,2,2,25,0,0,0,0,0,0,21006,19722,18033,4788,1532,1002,1006,2004,2309,0
6243,120000,2,1,2,36,0,0,0,0,2,2,84171,78068,82567,3438,4000,12242,0,6894,0,0
6244,280000,1,1,2,28,0,0,0,0,0,0,281663,96763,1244,80019,5000,439,10603,1247,2187,0
6245,260000,2,1,2,28,0,0,0,0,0,0,126418,131933,138229,6000,5200,5000,5000,5000,5000,0
6246,360000,1,1,1,38,0,0,0,0,0,0,7975,1914,3602,4062,1914,4877,2100,3602,9452,0
6247,210000,2,1,2,30,1,0,0,0,0,0,0,588,768,795,588,1488,609,768,588,0
6248,390000,1,1,2,29,0,0,0,0,0,0,9918,103169,80576,16008,100000,5000,4000,4000,3000,0
6249,40000,1,2,1,36,0,0,2,2,2,0,34871,37089,40051,3700,0,3000,0,2000,800,0
6250,10000,2,2,2,27,0,0,0,0,0,0,6691,17734,9261,1142,1286,500,320,529,500,0
6251,120000,2,2,1,43,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,1
6252,200000,1,3,1,43,0,0,0,0,0,0,1435,3783,1436,1270,4000,0,0,1436,1261,0
6253,80000,2,2,1,37,0,0,0,0,0,0,1480,898,2791,3832,898,425,0,2791,0,0
6254,60000,2,2,2,27,0,0,0,0,2,0,12193,15746,17255,2000,2000,2000,0,620,1710,0
6255,130000,2,2,2,39,2,2,2,2,0,0,50033,52993,53737,3500,2000,0,2100,2100,2200,1
6256,100000,2,2,2,29,0,0,0,0,0,0,17848,19664,40794,1775,1407,328,935,42000,1500,0
6257,20000,1,2,1,45,0,2,2,0,0,0,3213,4093,7668,1300,0,1000,2000,1000,0,0
6258,460000,1,1,2,34,0,0,0,0,0,0,45358,45848,50889,2613,7021,10019,10051,10046,5016,0
6259,80000,1,2,2,32,1,2,0,0,0,0,82212,28242,0,7,1200,1408,0,0,0,0
6260,80000,1,1,2,26,0,0,0,0,0,0,74487,69856,48448,7576,3000,1800,1800,2000,2000,0
6261,240000,2,1,2,28,0,0,0,0,0,0,209848,218142,189111,10000,9000,7000,7000,6625,7000,0
6262,200000,2,3,1,38,0,0,0,0,0,0,97584,72556,18068,3600,2500,3000,2000,2000,2000,0
6263,230000,1,2,2,29,0,0,0,0,0,0,200,0,5180,840,0,3458,499,5180,0,0
6264,260000,2,1,1,53,2,0,0,0,0,0,827,827,-72,827,827,827,755,0,1726,0
6265,90000,2,2,1,38,0,0,0,0,0,0,88758,89876,45430,3900,3487,1629,4000,3000,813,0
6266,320000,1,2,2,29,0,0,0,0,0,0,324693,325024,301575,11650,12500,11900,10503,10886,10040,0
6267,280000,2,2,1,47,0,0,0,0,0,0,231181,24910,143866,1610,1910,1133,821,155681,4785,0
6268,120000,1,2,2,29,1,2,0,0,2,2,87376,86024,95079,0,3200,6800,3500,3500,0,1
6269,400000,2,1,2,27,1,0,0,0,0,0,140,12527,238,140,12527,253,2305,238,238,0
6270,50000,2,1,1,55,0,0,0,0,0,0,25043,27451,20232,1775,1815,695,719,724,750,0
6271,10000,2,1,2,23,2,2,7,7,7,6,2400,2400,1800,0,0,0,0,0,0,1
6272,70000,1,2,2,26,0,0,0,0,0,0,69900,68338,28043,2506,1925,1000,997,1020,1100,0
6273,210000,1,1,1,30,0,0,0,0,0,2,65600,64150,67254,2300,3000,3000,5000,0,3000,0
6274,140000,2,2,1,39,0,0,0,0,0,0,1007,4214,3426,3685,4214,76,67,69,1376,0
6275,290000,1,2,1,50,0,0,0,0,0,0,929,0,0,1732,0,0,0,0,335,0
6276,30000,1,3,1,32,0,0,0,0,0,0,28292,28317,1400,3000,1431,483,0,700,0,0
6277,110000,2,1,2,32,1,2,0,0,0,2,58679,56279,25453,1210,2056,1200,2300,0,1000,1
6278,20000,2,3,2,54,0,0,2,2,2,0,9777,9360,9116,2000,1000,1000,0,500,500,0
6279,220000,2,2,1,36,0,0,0,0,0,0,136556,142295,151462,5100,5163,5196,5372,5761,5396,0
6280,180000,2,2,1,36,0,0,0,0,0,0,682,0,669,0,0,1012,0,669,0,0
6281,30000,1,1,2,26,4,3,2,0,0,0,25899,22768,0,0,600,800,0,0,0,1
6282,50000,2,2,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6283,150000,1,3,1,29,0,0,0,0,0,0,38675,0,0,0,0,0,0,0,0,0
6284,150000,2,1,2,32,0,0,0,0,0,0,30697,49410,86315,10000,10000,10000,10000,20000,1718,0
6285,140000,1,3,2,30,1,3,2,2,2,0,84014,82532,72173,3300,0,6500,0,3000,3000,0
6286,80000,2,2,1,48,0,0,0,0,0,0,79518,32325,29395,2264,1420,1002,6005,2000,970,0
6287,200000,2,1,1,33,0,0,0,0,0,0,105775,69596,33368,3493,2536,1065,10020,6097,5022,0
6288,400000,1,1,1,44,0,0,0,0,0,0,4482,1903,775,0,1913,850,808,775,380,0
6289,130000,2,2,1,28,2,2,0,0,0,0,135805,95602,95825,75,3369,3423,3400,4275,2307,0
6290,50000,2,2,2,22,0,0,0,0,0,0,38604,33826,29022,1575,1757,1047,1042,1036,1039,0
6291,190000,1,2,1,51,0,0,0,0,0,0,86713,43487,75455,3359,13487,1414,40710,43406,2773,1
6292,470000,2,1,2,40,0,0,0,0,0,0,17243,15270,16969,1243,1300,600,900,1000,1324,1
6293,280000,1,1,1,55,0,0,0,0,2,0,2326,4906,5375,4917,2453,2254,0,5375,1165,0
6294,460000,2,1,2,26,0,0,0,0,0,0,18738,20246,21169,16447,20373,10018,12387,21865,13898,0
6295,340000,2,2,2,32,0,0,0,0,0,0,169246,102819,110419,6000,4500,5000,4000,5000,4000,0
6296,110000,1,2,2,27,0,0,0,0,0,0,103550,107164,103497,6000,6000,4000,5000,4000,4000,0
6297,440000,2,2,2,27,0,0,0,0,0,0,25154,29098,16008,10011,5052,3163,5010,5000,5000,0
6298,90000,2,2,2,23,0,0,0,0,0,0,3440,5812,15621,6140,5812,13955,22687,15621,2540,0
6299,70000,2,2,2,24,0,0,0,0,0,0,63912,45078,29059,2400,2000,1000,30848,975,863,0
6300,30000,2,2,2,24,1,2,2,2,2,2,7134,9528,10118,1000,1800,500,0,1000,0,0
6301,120000,2,2,2,49,0,0,0,0,0,0,3903,3040,0,1300,1000,0,0,0,0,0
6302,300000,2,2,2,27,0,0,0,0,0,0,12752,26887,12759,9314,27187,13981,9378,12759,16980,0
6303,60000,2,1,2,25,0,0,0,0,0,0,16313,7735,9175,5000,3000,2000,2000,4000,800,0
6304,180000,1,2,2,36,0,0,0,0,0,0,100,109,591,100,109,3626,0,907,1208,1
6305,30000,2,1,2,43,1,2,2,2,0,0,17775,21488,21809,1500,3433,0,800,1000,1000,1
6306,360000,1,1,2,35,0,0,0,0,0,0,15798,15687,15730,16713,15766,38944,15881,15809,30594,0
6307,150000,1,1,1,49,0,0,0,0,0,0,15472,19601,34193,14877,19608,13280,14329,34193,7880,0
6308,70000,2,1,2,28,0,0,0,0,0,0,20335,22460,19852,2000,1500,3000,721,1200,2000,0
6309,150000,2,2,1,44,0,0,0,0,0,0,61951,22050,12000,15000,1200,0,0,0,0,0
6310,440000,2,1,1,33,0,0,0,0,0,0,0,0,100,0,0,0,0,100,300,0
6311,500000,1,1,1,52,1,0,0,0,0,0,-5,104315,0,43533,104406,71776,60753,0,8200,0
6312,260000,1,2,2,29,1,2,0,0,0,0,263943,261518,197564,0,7700,6000,6130,7500,6500,1
6313,360000,1,1,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,140000,1,1,2,28,0,0,0,0,0,0,132880,134552,136647,6400,7000,5000,5200,5100,5000,0
6315,10000,1,1,2,24,0,0,2,0,0,0,4216,6224,8078,2500,0,227,239,3412,0,1
6316,200000,2,1,2,32,0,0,0,0,0,0,2580,3519,14470,0,3554,1855,1337,14542,2955,0
6317,210000,1,2,1,35,0,0,0,0,0,0,128595,136428,56698,4606,6815,1800,2000,2000,2000,0
6318,20000,1,2,2,27,2,0,0,0,0,2,13747,16059,17695,1500,1600,580,1600,700,0,1
6319,240000,1,1,1,44,0,0,0,0,0,0,4221,2701,2362,2188,2701,2427,1104,2362,519,0
6320,30000,1,2,2,51,5,4,3,2,3,2,26551,25146,25285,0,0,2113,0,0,2191,1
6321,450000,2,2,1,38,0,0,0,0,0,0,10972,13887,0,15008,1200,5255,4566,0,3648,0
6322,60000,2,3,2,40,0,0,0,0,0,0,24496,15219,10930,20391,1200,3658,0,10930,11677,0
6323,100000,2,2,2,30,0,0,0,0,0,0,58335,56058,43756,2801,2300,1613,1594,1654,1222,0
6324,500000,1,1,1,49,0,0,0,0,0,0,12939,41027,103065,28954,41027,36073,46096,103065,154321,0
6325,50000,1,3,1,51,0,0,0,0,0,0,636,3287,6878,4600,1500,2000,2000,1000,3000,0
6326,80000,2,2,1,35,0,0,0,0,0,0,997,6597,0,40297,6597,3465,10117,0,665,0
6327,20000,2,2,2,22,2,2,2,2,0,0,5743,8114,10948,2000,900,0,900,2500,0,1
6328,500000,1,1,2,43,0,0,0,0,0,0,141323,146487,145411,5000,5015,5000,5000,5000,5000,0
6329,140000,2,1,2,31,0,0,0,0,0,0,71066,50706,42576,2042,1958,1501,1619,1514,1553,0
6330,500000,2,2,2,29,0,0,0,0,0,0,455042,261185,118438,12564,10000,6476,5489,5000,5000,0
